"³¯Â¥","°èÀý","ÈÞÀÏ¿©ºÎ","±Ù¹«¿©ºÎ","³¯¾¾»óÈ²","±â¿Â..C.","Ç³¼Ó.m.s.","½Àµµ...","Àû¼³.cm.","ÀÏÀÏÈ¸¿ø","Á¤±âÈ¸¿ø","ÃÑ.»ç¿ëÀÚ.¼ö","°æ·Î"
2018-07-30 20:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","Èå¸²",33.9,1.4,46,0,47,378,425,"web"
2018-07-30 21:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",33.1,1.1,48,0,49,443,492,"youtube"
2018-07-30 22:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",32.5,1.2,50,0,51,270,321,"web"
2018-07-30 23:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",31.7,1.2,52,0,7,80,87,"youtube"
2018-07-31 00:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","Èå¸²",31,0.8,54,0,7,81,88,"direct"
2018-07-31 01:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",30.2,0.7,57,0,11,66,77,"web"
2018-07-31 02:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","Èå¸²",29.8,0.8,57,0,4,52,56,"web"
2018-07-31 03:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","Èå¸²",29.3,1.6,57,0,2,15,17,"youtube"
2018-07-31 04:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","Èå¸²",28.8,0.9,58,0,3,14,17,"direct"
2018-07-31 05:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","Èå¸²",28.3,1.6,60,0,2,5,7,"twitter"
2018-07-31 06:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",27.9,0.5,63,0,0,3,3,"web"
2018-07-31 07:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","Èå¸²",27.9,1.1,60,0,0,7,7,"web"
2018-07-31 08:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","Èå¸²",29.3,0.9,51,0,3,17,20,"facebook page"
2018-07-31 09:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","Èå¸²",30.9,1,47,0,7,90,97,"web"
2018-07-31 10:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","Èå¸²",32.7,1.2,43,0,11,271,282,"web"
2018-07-31 11:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","Èå¸²",34.1,1.5,40,0,29,369,398,"twitter"
2018-07-31 12:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",35.2,1.2,39,0,25,162,187,"web"
2018-07-31 13:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",36.1,1,38,0,24,89,113,"web"
2018-07-31 14:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","Èå¸²",36.4,1.3,35,0,37,112,149,"youtube"
2018-07-31 15:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","Èå¸²",37.8,1.8,34,0,53,152,205,"twitter"
2018-07-31 16:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",37,1.2,38,0,63,142,205,"web"
2018-07-31 17:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",38,1.3,36,0,53,114,167,"youtube"
2018-07-31 18:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",36.2,2,45,0,50,115,165,"direct"
2018-07-31 19:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",34.9,2.4,47,0,70,220,290,"youtube"
2018-07-31 20:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",33.5,2.1,50,0,91,464,555,"facebook page"
2018-07-31 21:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",32.7,2.8,51,0,88,435,523,"youtube"
2018-07-31 22:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",31.6,3,66,0,65,301,366,"web"
2018-07-31 23:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","Èå¸²",31,0.5,65,0,41,245,286,"direct"
2018-08-01 00:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","Èå¸²",30.5,1.9,68,0,25,186,211,"unknown"
2018-08-01 01:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",29.9,1,70,0,33,141,174,"youtube"
2018-08-01 02:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",29.5,0.8,69,0,24,108,132,"facebook page"
2018-08-01 03:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",29.1,0.5,64,0,13,41,54,"naver blog"
2018-08-01 04:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",28.5,0.3,69,0,3,16,19,"youtube"
2018-08-01 05:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",28.3,0.3,68,0,5,14,19,"direct"
2018-08-01 06:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",27.8,0.9,73,0,0,6,6,"web"
2018-08-01 07:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",28.2,0.5,68,0,1,6,7,"naver blog"
2018-08-01 08:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",30.3,0.8,59,0,0,16,16,"youtube"
2018-08-01 09:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",32.4,0.7,53,0,7,94,101,"web"
2018-08-01 10:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",34.3,1,45,0,23,247,270,"youtube"
2018-08-01 11:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",35.8,1.6,41,0,39,415,454,"twitter"
2018-08-01 12:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",36.8,1.3,39,0,43,183,226,"web"
2018-08-01 13:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",37.9,2.3,38,0,50,113,163,"youtube"
2018-08-01 14:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","Èå¸²",38.7,2.4,38,0,44,103,147,"youtube"
2018-08-01 15:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",39.3,2.3,37,0,57,159,216,"web"
2018-08-01 16:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",39.4,2.5,39,0,40,164,204,"web"
2018-08-01 17:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","Èå¸²",39,2.6,41,0,81,164,245,"direct"
2018-08-01 18:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",37.8,3.8,47,0,50,160,210,"twitter"
2018-08-01 19:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",36.1,3.7,56,0,76,254,330,"facebook page"
2018-08-01 20:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",34.5,2.8,62,0,84,466,550,"web"
2018-08-01 21:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",33.3,3,64,0,105,361,466,"youtube"
2018-08-01 22:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",32.6,2.4,64,0,90,282,372,"twitter"
2018-08-01 23:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",32.3,1,67,0,70,221,291,"web"
2018-08-02 00:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",31.9,1.5,67,0,54,119,173,"web"
2018-08-02 01:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",31.5,1.5,69,0,51,137,188,"youtube"
2018-08-02 02:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",31.5,0,68,0,37,102,139,"web"
2018-08-02 03:00:00,"¿©¸§","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",31.1,0.4,70,0,29,104,133,"web"
2018-08-02 04:00:00,"¿©¸§","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",31.1,1.9,54,0,17,50,67,"youtube"
2018-08-02 05:00:00,"¿©¸§","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",30.7,0.9,57,0,14,39,53,"youtube"
2018-08-02 06:00:00,"¿©¸§","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",30.4,1.3,54,0,14,28,42,"twitter"
2018-08-02 07:00:00,"¿©¸§","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",30.5,1.1,53,0,5,5,10,"web"
2018-08-02 08:00:00,"¿©¸§","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",31.6,1.1,50,0,2,4,6,"twitter"
2018-08-02 09:00:00,"¿©¸§","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",32.9,1.8,49,0,5,22,27,"youtube"
2018-08-02 10:00:00,"¿©¸§","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",34.4,2,46,0,14,49,63,"facebook page"
2018-08-02 11:00:00,"¿©¸§","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",35.3,1.7,45,0,27,94,121,"web"
2018-08-02 12:00:00,"¿©¸§","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",36.6,2,41,0,60,155,215,"facebook page"
2018-08-02 13:00:00,"¿©¸§","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",36.7,1.4,44,0,91,199,290,"web"
2018-08-02 14:00:00,"¿©¸§","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",37.3,1.8,40,0,138,211,349,"web"
2018-08-02 15:00:00,"¿©¸§","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",36.6,1.5,44,0,130,252,382,"web"
2018-08-02 16:00:00,"¿©¸§","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",37.9,1.6,39,0,176,265,441,"web"
2018-08-02 17:00:00,"¿©¸§","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",37.4,2.3,44,0,176,204,380,"web"
2018-08-02 18:00:00,"¿©¸§","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",36.7,2.5,47,0,130,232,362,"youtube"
2018-08-02 19:00:00,"¿©¸§","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¾àÇÑ ´« ºñ",35.2,2.3,52,0,155,188,343,"youtube"
2018-08-02 20:00:00,"¿©¸§","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¾àÇÑ ´« ºñ",33.9,2.4,58,0,61,88,149,"web"
2018-08-02 21:00:00,"¿©¸§","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",33.3,1.2,63,0,81,130,211,"web"
2018-08-02 22:00:00,"¿©¸§","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¾àÇÑ ´« ºñ",32.9,1,64,0,57,114,171,"direct"
2018-08-02 23:00:00,"¿©¸§","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¾àÇÑ ´« ºñ",32.4,1.7,64,0,58,79,137,"web"
2018-08-03 00:00:00,"¿©¸§","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",32.1,1.1,67,0,28,86,114,"unknown"
2018-08-03 01:00:00,"¿©¸§","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",31.7,0.3,68,0,24,96,120,"web"
2018-08-03 02:00:00,"¿©¸§","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¾àÇÑ ´« ºñ",31.5,0.3,68,0,29,79,108,"web"
2018-08-03 03:00:00,"¿©¸§","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",31.2,1.4,68,0,14,66,80,"unknown"
2018-08-03 04:00:00,"¿©¸§","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",31,0.5,73,0,10,63,73,"youtube"
2018-08-03 05:00:00,"¿©¸§","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",30.5,0.5,72,0,18,48,66,"youtube"
2018-08-03 06:00:00,"¿©¸§","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",30.5,1.3,62,0,9,23,32,"twitter"
2018-08-03 07:00:00,"¿©¸§","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",30.8,1.6,58,0,1,5,6,"direct"
2018-08-03 08:00:00,"¿©¸§","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",31.8,1.3,55,0,1,4,5,"web"
2018-08-03 09:00:00,"¿©¸§","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",33,1.7,50,0,3,10,13,"direct"
2018-08-03 10:00:00,"¿©¸§","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",34.3,2.5,48,0,11,28,39,"twitter"
2018-08-03 11:00:00,"¿©¸§","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",35.7,1.6,42,0,23,66,89,"youtube"
2018-08-03 12:00:00,"¿©¸§","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",36.8,2.1,41,0,82,102,184,"direct"
2018-08-03 13:00:00,"¿©¸§","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",36.8,1.8,44,0,88,178,266,"direct"
2018-08-03 14:00:00,"¿©¸§","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",37.4,2.8,40,0,113,156,269,"youtube"
2018-08-03 15:00:00,"¿©¸§","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",37.4,3.2,44,0,161,209,370,"web"
2018-08-03 16:00:00,"¿©¸§","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",36.7,3.5,44,0,118,206,324,"web"
2018-08-03 17:00:00,"¿©¸§","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",35.8,3.9,49,0,130,192,322,"youtube"
2018-08-03 18:00:00,"¿©¸§","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¾àÇÑ ´« ºñ",34.4,3.3,53,0,118,208,326,"twitter"
2018-08-03 19:00:00,"¿©¸§","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¾àÇÑ ´« ºñ",33.5,2.7,54,0,74,119,193,"youtube"
2018-08-03 20:00:00,"¿©¸§","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¾àÇÑ ´« ºñ",32.2,1.9,58,0,63,131,194,"web"
2018-08-03 21:00:00,"¿©¸§","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",31.2,1.7,63,0,74,155,229,"facebook page"
2018-08-03 22:00:00,"¿©¸§","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",30.6,1.2,64,0,68,160,228,"web"
2018-08-03 23:00:00,"¿©¸§","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",30.2,0.8,62,0,50,133,183,"web"
2018-08-04 00:00:00,"¿©¸§","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",30,1.7,61,0,36,100,136,"facebook page"
2018-08-04 01:00:00,"¿©¸§","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",29.9,1.1,61,0,21,82,103,"facebook page"
2018-08-04 02:00:00,"¿©¸§","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",29.9,1.9,59,0,12,43,55,"web"
2018-08-04 03:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",29.7,1.5,57,0,13,17,30,"youtube"
2018-08-04 04:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",29.5,1.2,60,0,4,8,12,"youtube"
2018-08-04 05:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",29.2,2.1,62,0,4,3,7,"web"
2018-08-04 06:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",29.1,1.6,63,0,1,0,1,"youtube"
2018-08-04 07:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",29.4,1.9,62,0,2,8,10,"youtube"
2018-08-04 08:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",30.2,1.8,61,0,1,14,15,"youtube"
2018-08-04 09:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",31.3,1.9,58,0,8,87,95,"web"
2018-08-04 10:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",32.3,1.7,56,0,18,249,267,"youtube"
2018-08-04 11:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",33.4,2.8,52,0,29,320,349,"web"
2018-08-04 12:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",33.2,2.5,52,0,37,146,183,"web"
2018-08-04 13:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",33.6,3.7,54,0,62,62,124,"facebook page"
2018-08-04 14:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",33.1,4.2,54,0,90,89,179,"youtube"
2018-08-04 15:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",34.7,3.6,48,0,48,134,182,"youtube"
2018-08-04 16:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",34.5,4,49,0,43,108,151,"web"
2018-08-04 17:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",34.3,3.4,48,0,41,109,150,"web"
2018-08-04 18:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",33.2,3.7,52,0,40,86,126,"web"
2018-08-04 19:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",32,2.9,57,0,64,218,282,"youtube"
2018-08-04 20:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",30.2,2.8,66,0,67,460,527,"facebook page"
2018-08-04 21:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",29.2,1.9,73,0,64,465,529,"direct"
2018-08-04 22:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",28.6,2.5,74,0,64,352,416,"youtube"
2018-08-04 23:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",28.2,2.5,78,0,71,215,286,"youtube"
2018-08-05 00:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",28,1.4,82,0,30,156,186,"web"
2018-08-05 01:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",27.7,2.7,83,0,26,121,147,"web"
2018-08-05 02:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",27.5,2.7,83,0,19,53,72,"web"
2018-08-05 03:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",27.3,1.7,84,0,10,25,35,"web"
2018-08-05 04:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",27.3,2.2,83,0,5,9,14,"web"
2018-08-05 05:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",27.3,0.8,84,0,9,3,12,"web"
2018-08-05 06:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",27.3,1.4,83,0,0,3,3,"unknown"
2018-08-05 07:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",27.5,1.8,86,0,1,6,7,"web"
2018-08-05 08:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",27.5,0.7,95,0,5,25,30,"web"
2018-08-05 09:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",29.1,2.2,76,0,6,95,101,"web"
2018-08-05 10:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",29.5,2,78,0,30,313,343,"web"
2018-08-05 11:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",31.2,2.6,63,0,40,352,392,"web"
2018-08-05 12:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","Èå¸²",32.5,3.4,59,0,34,141,175,"web"
2018-08-05 13:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","Èå¸²",33,3.5,56,0,55,89,144,"youtube"
2018-08-05 14:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",33.3,4.7,55,0,61,88,149,"web"
2018-08-05 15:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",33.7,3.7,55,0,60,125,185,"web"
2018-08-05 16:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",33.6,3.5,57,0,48,127,175,"direct"
2018-08-05 17:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",32.8,4,61,0,53,95,148,"web"
2018-08-05 18:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",31.8,4,63,0,58,106,164,"youtube"
2018-08-05 19:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",30.9,3.3,68,0,57,228,285,"web"
2018-08-05 20:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",30,3.5,72,0,79,453,532,"unknown"
2018-08-05 21:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",29.3,3.6,75,0,97,488,585,"twitter"
2018-08-05 22:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",29.1,3,77,0,69,302,371,"facebook page"
2018-08-05 23:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",28.8,1.3,79,0,34,258,292,"direct"
2018-08-06 00:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",28.7,2.2,79,0,46,184,230,"youtube"
2018-08-06 01:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",28.7,1.5,80,0,28,127,155,"direct"
2018-08-06 02:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",28.6,1.2,80,0,22,53,75,"youtube"
2018-08-06 03:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",28.6,1.1,81,0,19,18,37,"youtube"
2018-08-06 04:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",28.4,0.5,82,0,7,10,17,"facebook page"
2018-08-06 05:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",28.3,1.7,83,0,1,10,11,"youtube"
2018-08-06 06:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",28.3,1.1,83,0,1,3,4,"youtube"
2018-08-06 07:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",28.5,0.8,82,0,1,4,5,"web"
2018-08-06 08:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",28.7,1.4,86,0,2,30,32,"twitter"
2018-08-06 09:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",28.4,1.7,87,0,9,110,119,"web"
2018-08-06 10:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",29.8,1.4,76,0,16,289,305,"youtube"
2018-08-06 11:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",31.3,1,70,0,38,361,399,"web"
2018-08-06 12:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",33.2,2.6,59,0,32,148,180,"facebook page"
2018-08-06 13:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",34.3,2.2,54,0,41,72,113,"twitter"
2018-08-06 14:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",34,3.2,59,0,54,95,149,"youtube"
2018-08-06 15:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",33.6,3.6,58,0,74,166,240,"naver blog"
2018-08-06 16:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",34.6,2.5,55,0,41,150,191,"youtube"
2018-08-06 17:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",35,1.5,53,0,62,116,178,"web"
2018-08-06 18:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",32.8,1.3,63,0,53,141,194,"unknown"
2018-08-06 19:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",32.2,0.8,65,0,76,206,282,"web"
2018-08-06 20:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",31.3,2,65,0,71,513,584,"youtube"
2018-08-06 21:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",30.6,1.6,70,0,70,489,559,"youtube"
2018-08-06 22:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",30.1,0.4,72,0,79,334,413,"naver blog"
2018-08-06 23:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",29.4,1.2,79,0,59,253,312,"web"
2018-08-07 00:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",28.8,0.8,72,0,47,162,209,"web"
2018-08-07 01:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",28.2,0.9,68,0,17,122,139,"naver blog"
2018-08-07 02:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",27.9,0.9,68,0,14,94,108,"twitter"
2018-08-07 03:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",27.6,0.9,69,0,6,40,46,"twitter"
2018-08-07 04:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",27.3,0.7,68,0,9,17,26,"youtube"
2018-08-07 05:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",27.1,0.9,69,0,3,8,11,"naver blog"
2018-08-07 06:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",26.8,0.7,70,0,2,7,9,"youtube"
2018-08-07 07:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",27,0.8,69,0,1,4,5,"twitter"
2018-08-07 08:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",28.5,2,64,0,2,23,25,"youtube"
2018-08-07 09:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",29.3,1.1,66,0,5,101,106,"web"
2018-08-07 10:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",30.1,1.2,65,0,15,292,307,"youtube"
2018-08-07 11:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",31.4,0.8,59,0,29,361,390,"web"
2018-08-07 12:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",31.9,0.9,57,0,31,166,197,"web"
2018-08-07 13:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",33,1,55,0,36,96,132,"youtube"
2018-08-07 14:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",34,1.2,50,0,59,128,187,"youtube"
2018-08-07 15:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",34.3,1,49,0,50,164,214,"youtube"
2018-08-07 16:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",35.4,2.6,45,0,51,166,217,"web"
2018-08-07 17:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",35.6,2.4,44,0,39,103,142,"youtube"
2018-08-07 18:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",34.6,3.1,50,0,52,126,178,"web"
2018-08-07 19:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",32.9,2.6,56,0,57,241,298,"web"
2018-08-07 20:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",31.1,2.7,64,0,96,486,582,"direct"
2018-08-07 21:00:00,"¿©¸§","¾Æ´Ï¿ä","³×","¸¼À½",30.3,2.2,69,0,74,497,571,"web"
