날짜,계절,휴일여부,근무여부,날씨상황,기온(°C),풍속(m/s),습도(%),적설(cm),일일회원,정기회원,총 사용자 수,경로
2018-07-10 1:00,2,0,1,1,20.4,0.3,97,,48,136,184,facebook page
2018-07-10 2:00,2,0,1,1,20.5,0.5,98,,33,83,116,www.google.com
2018-07-10 3:00,2,0,1,1,20.6,0.8,98,,14,32,46,www.daum.com
2018-07-10 4:00,2,0,1,1,20.6,0.5,97,,4,21,25,NAVER Blog
2018-07-10 5:00,2,0,1,1,20.6,0.6,97,,3,7,10,Youtube
2018-07-10 6:00,2,0,1,1,20.7,0.9,97,,1,5,6,Twitter    
2018-07-10 7:00,2,0,1,1,21.1,0.4,95,,0,6,6,direct
2018-07-10 8:00,2,0,1,1,21.7,0.5,89,,6,22,28,www.bing.com
2018-07-10 9:00,2,0,1,1,22.3,1,86,,14,116,130,Youtube
2018-07-10 10:00,2,0,1,1,22.6,0.9,85,,23,311,334,Twitter    
2018-07-10 11:00,2,0,1,1,23.2,1.1,82,,53,433,486,Twitter    
2018-07-10 12:00,2,0,1,1,24.1,0.8,80,,29,195,224,Youtube
2018-07-10 13:00,2,0,1,1,25.2,1.2,77,,32,95,127,www.bing.com
2018-07-10 14:00,2,0,1,1,25.5,0.8,77,,38,110,148,Youtube
2018-07-10 15:00,2,0,1,1,25.7,0.5,77,,51,172,223,www.google.com
2018-07-10 16:00,2,0,1,1,26.3,0.7,74,,39,138,177,www.bing.com
2018-07-10 17:00,2,0,1,1,26.5,1,76,,49,129,178,www.bing.com
2018-07-10 18:00,2,0,1,1,26.2,0.4,82,,42,138,180,direct
2018-07-10 19:00,2,0,1,1,25.7,1.1,83,,43,231,274,direct
2018-07-10 20:00,2,0,1,1,25.3,0.3,89,,78,517,595,www.bing.com
2018-07-10 21:00,2,0,1,1,25.1,0.3,86,,94,484,578,Youtube
2018-07-10 22:00,2,0,1,1,25,0.5,86,,67,333,400,Youtube
2018-07-10 23:00,2,0,1,1,24.9,0.5,87,,81,267,348,www.bing.com
2018-07-11 0:00,2,0,1,1,24.6,0.7,96,,58,203,261,Twitter
2018-07-11 1:00,2,0,1,1,24.6,0.5,96,,42,134,176,www.instagram.com
2018-07-11 2:00,2,0,1,1,24.5,0.5,96,,27,97,124,direct
2018-07-11 3:00,2,0,1,1,24.5,0.8,97,,23,57,80,Youtube
2018-07-11 4:00,2,0,1,1,24.5,1,97,,7,13,20,Youtube
2018-07-11 5:00,2,0,1,1,24.5,0.5,97,,16,22,38,Youtube
2018-07-11 6:00,2,0,1,1,24.5,0.1,97,,1,6,7,NA
2018-07-11 7:00,2,0,1,1,24.6,0.3,97,,2,8,10,Youtube
2018-07-11 8:00,2,0,1,1,25.1,0.8,97,,7,16,23,www.bing.com
2018-07-11 9:00,2,0,1,2,25.6,0.6,96,,12,108,120,Youtube
2018-07-11 10:00,2,0,1,1,26.3,0.6,91,,17,257,274,www.google.com
2018-07-11 11:00,2,0,1,1,27.2,0.9,82,,50,514,564,Youtube
2018-07-11 12:00,2,0,1,1,28.1,2.1,73,,31,176,207,www.google.com
2018-07-11 13:00,2,0,1,2,28.7,2.6,69,,59,107,166,www.daum.com
2018-07-11 14:00,2,0,1,1,29.2,2.8,67,,73,137,210,NAVER Blog
2018-07-11 15:00,2,0,1,1,29.4,2.3,68,,61,177,238,Youtube
2018-07-11 16:00,2,0,1,1,28.7,3.2,70,,85,162,247,facebook page
2018-07-11 17:00,2,0,1,1,28.7,2.9,71,,105,160,265,www.google.com
2018-07-11 18:00,2,0,1,1,28.4,2.4,75,,74,163,237,NA
2018-07-11 19:00,2,0,1,1,28.2,1.6,72,,96,265,361,Youtube
2018-07-11 20:00,2,0,1,1,27.7,1.8,76,,104,483,587,Youtube
2018-07-11 21:00,2,0,1,1,27.3,1.2,78,,102,394,496,www.google.com
2018-07-11 22:00,2,0,1,1,27.1,1.2,79,,114,280,394,facebook page
2018-07-11 23:00,2,0,1,1,26.9,0.1,79,,92,251,343,www.bing.com
2018-07-12 0:00,2,0,1,1,26.7,0.9,79,,75,186,261,Youtube
2018-07-12 1:00,2,0,1,1,26.6,0,80,,71,152,223,Youtube
2018-07-12 2:00,2,0,1,1,26.3,0.3,84,,41,126,167,direct
2018-07-12 3:00,2,0,0,1,26.2,0.3,83,,42,68,110,Youtube
2018-07-12 4:00,2,0,0,1,26.1,0.6,85,,24,51,75,www.bing.com
2018-07-12 5:00,2,0,0,1,25.9,0.4,91,,10,48,58,Youtube
2018-07-12 6:00,2,0,0,1,25.6,1.1,93,,6,20,26,Youtube
2018-07-12 7:00,2,0,0,1,25.9,1.7,87,,9,7,16,Youtube
2018-07-12 8:00,2,0,0,1,26.3,2.1,84,,4,6,10,Youtube
2018-07-12 9:00,2,0,0,1,26.5,2.7,82,,16,21,37,direct
2018-07-12 10:00,2,0,0,1,26.7,1.6,88,,14,38,52,Youtube
2018-07-12 11:00,2,0,0,1,27.4,2.3,78,,37,90,127,www.instagram.com
2018-07-12 12:00,2,0,0,1,27.4,2.7,80,,72,150,222,Youtube
2018-07-12 13:00,2,0,0,1,27.7,2.6,76,,114,208,322,facebook page
2018-07-12 14:00,2,0,0,1,27.8,3.1,76,,171,225,396,www.daum.com
2018-07-12 15:00,2,0,0,1,28,2.3,76,,187,276,463,www.bing.com
2018-07-12 16:00,2,0,0,1,28.1,2.8,74,,221,276,497,Youtube
2018-07-12 17:00,2,0,0,1,27.9,2.5,75,,201,232,433,www.google.com
2018-07-12 18:00,2,0,0,1,27.5,2.1,77,,205,223,428,direct
2018-07-12 19:00,2,0,0,1,27.4,1.1,78,,183,242,425,Twitter
2018-07-12 20:00,2,0,0,1,26.9,1.5,80,,234,241,475,Youtube
2018-07-12 21:00,2,0,0,1,26.3,0.8,81,,185,243,428,direct
2018-07-12 22:00,2,0,0,1,25.9,0.6,83,,164,242,406,Youtube
2018-07-12 23:00,2,0,0,1,25.5,0.8,84,,108,188,296,facebook page
2018-07-13 0:00,2,0,0,1,25.1,0.4,87,,85,167,252,Youtube
2018-07-13 1:00,2,0,0,1,24.8,0.9,89,,65,136,201,Twitter    
2018-07-13 2:00,2,0,0,1,24.9,1.3,86,,61,107,168,www.bing.com
2018-07-13 3:00,2,0,0,1,24.9,2,86,,34,91,125,www.google.com
2018-07-13 4:00,2,0,0,1,24.8,2.1,86,,16,86,102,www.bing.com
2018-07-13 5:00,2,0,0,1,24.8,1.4,84,,28,66,94,www.google.com
2018-07-13 6:00,2,0,0,1,24.8,1.1,84,,21,26,47,Youtube
2018-07-13 7:00,2,0,0,1,25,1,83,,4,6,10,www.instagram.com
2018-07-13 8:00,2,0,0,1,25.5,1.8,80,,4,8,12,direct
2018-07-13 9:00,2,0,0,1,26.6,2.2,73,,10,11,21,Youtube
2018-07-13 10:00,2,0,0,1,27.4,2.4,70,,20,30,50,Youtube
2018-07-13 11:00,2,0,0,1,27.5,2.4,70,,45,73,118,Twitter    
2018-07-13 12:00,2,0,0,1,28.3,1.9,68,,74,110,184,NA
2018-07-13 13:00,2,0,0,1,28.9,2.8,68,,127,177,304,www.google.com
2018-07-13 14:00,2,0,0,1,29.5,2.7,62,,147,244,391,www.bing.com
2018-07-13 15:00,2,0,0,1,30.2,2.4,62,,177,243,420,Youtube
2018-07-13 16:00,2,0,0,1,30,2,67,,200,272,472,www.instagram.com
2018-07-13 17:00,2,0,0,1,30.1,1.8,65,,168,262,430,NAVER Blog
2018-07-13 18:00,2,0,0,1,30.8,2.5,60,,129,195,324,Twitter    
2018-07-13 19:00,2,0,0,1,29.8,2.6,68,,129,188,317,facebook page
2018-07-13 20:00,2,0,0,1,28.2,2.2,76,,133,236,369,NAVER Blog
2018-07-13 21:00,2,0,0,1,27.2,2.3,80,,147,243,390,www.instagram.com
2018-07-13 22:00,2,0,0,1,26.7,1.3,82,,145,234,379,facebook page
2018-07-13 23:00,2,0,0,1,26.2,1,84,,85,177,262,www.google.com
2018-07-14 0:00,2,0,0,1,25.7,0.4,85,,59,148,207,NAVER Blog
2018-07-14 1:00,2,0,0,1,25.4,1.4,85,,65,116,181,Youtube
2018-07-14 2:00,2,0,0,1,25.3,1.7,85,,39,54,93,facebook page
2018-07-14 3:00,2,0,1,1,25.2,1.1,83,,21,30,51,www.instagram.com
2018-07-14 4:00,2,0,1,1,25.1,1.5,82,,17,8,25,Youtube
2018-07-14 5:00,2,0,1,1,24.8,1.6,86,,2,8,10,www.instagram.com
2018-07-14 6:00,2,0,1,1,24.6,0.4,86,,3,4,7,Youtube
2018-07-14 7:00,2,0,1,1,24.9,0.3,81,,1,3,4,www.google.com
2018-07-14 8:00,2,0,1,1,26.1,0.7,74,,2,15,17,facebook page
2018-07-14 9:00,2,0,1,1,27,1.1,70,,10,95,105,www.google.com
2018-07-14 10:00,2,0,1,1,27.8,2.1,68,,22,255,277,Youtube
2018-07-14 11:00,2,0,1,1,29,2,65,,18,329,347,facebook page
2018-07-14 12:00,2,0,1,1,30.2,2.3,58,,33,170,203,Youtube
2018-07-14 13:00,2,0,1,1,30.7,2.3,59,,52,78,130,www.google.com
2018-07-14 14:00,2,0,1,1,30.7,2.9,59,,42,99,141,Youtube
2018-07-14 15:00,2,0,1,1,31.1,2.3,59,,39,126,165,Youtube
2018-07-14 16:00,2,0,1,1,31.7,2.3,55,,27,125,152,facebook page
2018-07-14 17:00,2,0,1,1,31.5,3.7,53,,32,106,138,Youtube
2018-07-14 18:00,2,0,1,1,31.1,2.2,55,,53,111,164,Youtube
2018-07-14 19:00,2,0,1,1,30.4,2.4,59,,45,220,265,Youtube
2018-07-14 20:00,2,0,1,1,29.2,1.7,63,,72,473,545,www.google.com
2018-07-14 21:00,2,0,1,1,28.2,2.8,64,,80,478,558,www.google.com
2018-07-14 22:00,2,0,1,1,27.6,2.7,70,,63,335,398,Twitter    
2018-07-14 23:00,2,0,1,1,26.6,2,80,,91,232,323,Youtube
2018-07-15 0:00,2,0,1,1,26,1.9,82,,48,154,202,NAVER Blog
2018-07-15 1:00,2,0,1,1,25.5,2.3,83,,36,104,140,direct
2018-07-15 2:00,2,0,1,1,25.1,1.1,85,,32,59,91,Youtube
2018-07-15 3:00,2,0,1,1,24.8,0.2,86,,25,26,51,Youtube
2018-07-15 4:00,2,0,1,2,24.6,0.1,86,,7,6,13,Youtube
2018-07-15 5:00,2,0,1,1,24.5,0.7,85,,9,4,13,www.google.com
2018-07-15 6:00,2,0,1,1,24.8,0.2,83,,2,1,3,www.bing.com
2018-07-15 7:00,2,0,1,1,25.2,0.2,80,,1,4,5,www.google.com
2018-07-15 8:00,2,0,1,2,26.2,0.9,75,,0,19,19,Twitter    
2018-07-15 9:00,2,0,1,2,27,1,71,,8,126,134,www.bing.com
2018-07-15 10:00,2,0,1,2,28.5,1.7,66,,28,287,315,Youtube
2018-07-15 11:00,2,0,1,2,28.7,1.3,64,,31,381,412,Twitter    
2018-07-15 12:00,2,0,1,2,30.1,1.6,58,,22,177,199,www.google.com
2018-07-15 13:00,2,0,1,2,31.4,3.2,53,,29,112,141,direct
2018-07-15 14:00,2,0,1,1,32.4,2,50,,29,98,127,www.instagram.com
2018-07-15 15:00,2,0,1,1,32.9,2.6,49,,26,127,153,direct
2018-07-15 16:00,2,0,1,1,32.8,3,52,,33,139,172,www.bing.com
2018-07-15 17:00,2,0,1,1,32.7,3,52,,41,111,152,www.daum.com
2018-07-15 18:00,2,0,1,1,32.2,2.4,55,,48,110,158,direct
2018-07-15 19:00,2,0,1,1,31.2,2.1,62,,61,216,277,Youtube
2018-07-15 20:00,2,0,1,1,29.2,2.1,72,,68,445,513,Youtube
2018-07-15 21:00,2,0,1,1,28.1,3.1,74,,80,450,530,www.google.com
2018-07-15 22:00,2,0,1,1,27.5,0.9,77,,54,334,388,Twitter    
2018-07-15 23:00,2,0,1,1,27,1.6,78,,48,229,277,www.bing.com
2018-07-16 0:00,2,0,1,1,26.5,0.9,81,,47,194,241,Youtube
2018-07-16 1:00,2,0,1,1,25.9,1.3,83,,36,120,156,www.instagram.com
2018-07-16 2:00,2,0,1,3,25.4,0.6,84,,19,73,92,Youtube
2018-07-16 3:00,2,0,1,1,25.1,0.7,85,,8,24,32,Youtube
2018-07-16 4:00,2,0,1,1,24.6,0.7,84,,4,10,14,Youtube
2018-07-16 5:00,2,0,1,1,24.3,1,85,,1,5,6,Twitter    
2018-07-16 6:00,2,0,1,1,24,0.9,85,,1,5,6,NAVER Blog
2018-07-16 7:00,2,0,1,1,24.5,0.9,73,,0,5,5,www.daum.com
2018-07-16 8:00,2,0,1,1,26.4,0.5,69,,2,25,27,facebook page
2018-07-16 9:00,2,0,1,2,28,1,64,,7,97,104,Youtube
2018-07-16 10:00,2,0,1,2,29.8,1.8,54,,20,230,250,Youtube
2018-07-16 11:00,2,0,1,1,31.5,2.1,51,,33,397,430,direct
2018-07-16 12:00,2,0,1,1,32.4,2,49,,29,161,190,www.instagram.com
2018-07-16 13:00,2,0,1,1,33,2.5,51,,34,87,121,www.instagram.com
2018-07-16 14:00,2,0,1,1,33.7,2.5,45,,34,105,139,direct
2018-07-16 15:00,2,0,1,1,33.4,3.1,44,,35,127,162,www.instagram.com
2018-07-16 16:00,2,0,1,1,33.3,3.1,46,,31,123,154,Youtube
2018-07-16 17:00,2,0,1,1,33,3.1,46,,35,107,142,Youtube
2018-07-16 18:00,2,0,1,1,32.3,3,47,,32,112,144,www.google.com
2018-07-16 19:00,2,0,1,1,31.2,2.4,52,,40,209,249,direct
2018-07-16 20:00,2,0,1,1,29.3,2.4,58,,66,449,515,www.instagram.com
2018-07-16 21:00,2,0,1,1,28,1.5,64,,65,434,499,Youtube
2018-07-16 22:00,2,0,1,1,27.2,1.7,69,,59,302,361,direct
2018-07-16 23:00,2,0,1,1,26.6,1.5,75,,48,226,274,www.daum.com
2018-07-17 0:00,2,0,1,1,26.4,1.2,76,,43,163,206,Youtube
2018-07-17 1:00,2,0,1,1,25.8,0.4,78,,33,127,160,facebook page
2018-07-17 2:00,2,0,1,1,25.3,1,78,,21,81,102,www.bing.com
2018-07-17 3:00,2,0,1,2,24.8,1,80,,10,31,41,www.google.com
2018-07-17 4:00,2,0,1,2,24.4,1,80,,4,12,16,www.daum.com
2018-07-17 5:00,2,0,1,2,24.1,0.9,81,,1,6,7,facebook page
2018-07-17 6:00,2,0,1,2,24,0.9,81,,1,5,6,direct
2018-07-17 7:00,2,0,1,2,24.4,1,75,,0,5,5,Twitter    
2018-07-17 8:00,2,0,1,2,25.8,0.8,69,,2,21,23,Youtube
2018-07-17 9:00,2,0,1,2,27.5,2.2,60,,9,98,107,www.bing.com
2018-07-17 10:00,2,0,1,2,29.2,1.6,55,,21,226,247,Youtube
2018-07-17 11:00,2,0,1,2,30.4,1.8,53,,29,382,411,facebook page
2018-07-17 12:00,2,0,1,2,30.8,2.3,57,,28,156,184,facebook page
2018-07-17 13:00,2,0,1,2,31.1,3.2,53,,30,95,125,www.bing.com
2018-07-17 14:00,2,0,1,2,31.8,3.5,49,,34,101,135,Youtube
2018-07-17 15:00,2,0,1,1,31.9,3.3,51,,36,122,158,www.bing.com
2018-07-17 16:00,2,0,1,1,32,2.4,51,,32,118,150,Youtube
2018-07-17 17:00,2,0,1,1,31.8,2.4,52,,37,108,145,direct
2018-07-17 18:00,2,0,1,1,31.3,2.5,55,,35,112,147,Youtube
2018-07-17 19:00,2,0,1,1,30.6,1.4,57,,39,201,240,Youtube
2018-07-17 20:00,2,0,1,1,28.9,1.7,64,,57,428,485,Youtube
2018-07-17 21:00,2,0,1,1,27.9,1.9,69,,56,420,476,Twitter
2018-07-17 22:00,2,0,1,1,27.2,1.9,70,,62,289,351,Youtube
2018-07-17 23:00,2,0,1,1,26.6,1.6,76,,49,217,266,facebook page
2018-07-18 0:00,2,0,1,1,26.2,0.7,79,,37,157,194,Youtube
2018-07-18 1:00,2,0,1,1,25.7,0.2,80,,34,127,161,www.google.com
2018-07-18 2:00,2,0,1,1,25.2,0.4,82,,25,88,113,www.instagram.com
2018-07-18 3:00,2,0,1,1,24.7,0.7,84,,15,41,56,www.google.com
2018-07-18 4:00,2,0,1,1,24.3,0.7,83,,7,18,25,facebook page
2018-07-18 5:00,2,0,1,1,23.9,0.4,83,,3,10,13,www.instagram.com
2018-07-18 6:00,2,0,1,1,23.7,0.1,83,,2,5,7,www.google.com
2018-07-18 7:00,2,0,1,1,24.2,0.7,74,,2,6,8,www.bing.com
2018-07-18 8:00,2,0,1,1,25.8,0.4,71,,2,21,23,www.daum.com
2018-07-18 9:00,2,0,1,1,27.2,0.4,59,,9,83,92,facebook page
2018-07-18 10:00,2,0,1,2,28.9,1.5,61,,23,230,253,Youtube
2018-07-18 11:00,2,0,1,2,30.2,2.2,53,,34,389,423,www.bing.com
2018-07-18 12:00,2,0,1,1,31.2,2,51,,35,157,192,Youtube
2018-07-18 13:00,2,0,1,1,32.1,2.3,51,,38,96,134,Youtube
2018-07-18 14:00,2,0,1,1,32.7,1.5,49,,41,113,154,www.google.com
2018-07-18 15:00,2,0,1,1,32.9,2.5,46,,42,139,181,Youtube
2018-07-18 16:00,2,0,1,1,33.1,2.9,42,,42,139,181,www.daum.com
2018-07-18 17:00,2,0,1,1,32.6,2.8,46,,48,128,176,Youtube
2018-07-18 18:00,2,0,1,1,32,2.6,50,,45,132,177,Youtube
2018-07-18 19:00,2,0,1,3,30.6,2.8,54,,47,177,224,www.instagram.com
2018-07-18 20:00,2,0,1,1,28.8,1.9,66,,68,405,473,www.google.com
2018-07-18 21:00,2,0,1,1,28,1.8,69,,71,405,476,Youtube
2018-07-18 22:00,2,0,1,2,27.2,1.5,73,,60,271,331,Youtube
2018-07-18 23:00,2,0,1,1,26.4,0.6,76,,57,207,264,Youtube
2018-07-19 0:00,2,0,1,1,25.9,1.3,76,,50,151,201,facebook page
2018-07-19 1:00,2,0,1,2,25.4,0.8,79,,41,131,172,www.instagram.com
2018-07-19 2:00,2,0,1,1,24.8,1.5,80,,33,93,126,www.bing.com
2018-07-19 3:00,2,0,0,1,24.4,0.6,85,,22,75,97,www.instagram.com
2018-07-19 4:00,2,0,0,1,24,0.9,87,,15,62,77,direct
2018-07-19 5:00,2,0,0,1,23.6,0.2,88,,11,48,59,facebook page
2018-07-19 6:00,2,0,0,1,23.3,0.2,83,,5,20,25,Youtube
2018-07-19 7:00,2,0,0,1,23.6,0.9,75,,2,8,10,direct
2018-07-19 8:00,2,0,0,1,25.5,0.9,65,,3,11,14,www.instagram.com
2018-07-19 9:00,2,0,0,1,27.6,1.5,62,,7,28,35,Youtube
2018-07-19 10:00,2,0,0,1,29.4,2.2,56,,13,62,75,Twitter
2018-07-19 11:00,2,0,0,1,30.7,1.6,48,,37,97,134,Youtube
2018-07-19 12:00,2,0,0,1,31.7,2.6,42,,68,159,227,Twitter
2018-07-19 13:00,2,0,0,1,32.6,2.7,47,,112,178,290,www.instagram.com
2018-07-19 14:00,2,0,0,1,33.1,2.5,47,,135,193,328,Twitter    
2018-07-19 15:00,2,0,0,1,33.7,2.5,41,,145,216,361,www.instagram.com
2018-07-19 16:00,2,0,0,1,33.7,2.7,43,,147,213,360,Youtube
2018-07-19 17:00,2,0,0,1,34,2.3,44,,147,202,349,direct
2018-07-19 18:00,2,0,0,1,33,2.4,51,,147,208,355,Youtube
2018-07-19 19:00,2,0,0,1,31.6,2.3,58,,145,215,360,Twitter    
2018-07-19 20:00,2,0,0,1,29.8,2.9,62,,144,217,361,Twitter
2018-07-19 21:00,2,0,0,1,28.8,2.4,69,,138,219,357,Youtube
2018-07-19 22:00,2,0,0,2,28,1.5,76,,104,183,287,Youtube
2018-07-19 23:00,2,0,0,1,27.2,1.9,78,,104,171,275,www.google.com
2018-07-20 0:00,2,0,0,1,26.7,1.4,80,,76,147,223,Youtube
2018-07-20 1:00,2,0,0,1,26.1,1.6,81,,67,131,198,Twitter
2018-07-20 2:00,2,0,0,1,25.7,0.1,84,,44,88,132,facebook page
2018-07-20 3:00,2,0,0,1,25.4,0.9,84,,23,79,102,Youtube
2018-07-20 4:00,2,0,0,1,25.1,0,83,,16,63,79,Youtube
2018-07-20 5:00,2,0,0,1,24.9,0.3,83,,13,56,69,direct
2018-07-20 6:00,2,0,0,1,24.6,0.2,82,,5,22,27,Youtube
2018-07-20 7:00,2,0,0,1,25.2,0.6,75,,2,7,9,Youtube
2018-07-20 8:00,2,0,0,1,26.6,1.3,70,,2,10,12,Youtube
2018-07-20 9:00,2,0,0,2,28.4,1.2,65,,6,17,23,Youtube
2018-07-20 10:00,2,0,0,1,29.8,1.2,59,,14,54,68,Twitter
2018-07-20 11:00,2,0,0,1,31.6,1.3,54,,35,67,102,Twitter    
2018-07-20 12:00,2,0,0,1,32.6,2.1,51,,67,149,216,www.bing.com
2018-07-20 13:00,2,0,0,1,32.4,2.4,54,,107,173,280,direct
2018-07-20 14:00,2,0,0,1,33.4,2.7,52,,146,189,335,Twitter    
2018-07-20 15:00,2,0,0,1,34.1,2.4,45,,149,208,357,www.google.com
2018-07-20 16:00,2,0,0,1,34.3,2.3,45,,159,208,367,www.instagram.com
2018-07-20 17:00,2,0,0,1,34.3,2.1,44,,156,201,357,direct
2018-07-20 18:00,2,0,0,1,33.9,2,42,,139,202,341,Youtube
2018-07-20 19:00,2,0,0,1,32.9,2,44,,140,209,349,facebook page
2018-07-20 20:00,2,0,0,1,30.9,2.2,51,,137,214,351,facebook page
2018-07-20 21:00,2,0,0,1,29.8,1.4,59,,132,216,348,Twitter    
2018-07-20 22:00,2,0,0,1,28.8,1.3,65,,120,192,312,Youtube
2018-07-20 23:00,2,0,0,1,28.2,1.3,70,,100,167,267,www.google.com
2018-07-21 0:00,2,0,0,1,27.5,1.1,73,,66,138,204,facebook page
2018-07-21 1:00,2,0,0,1,27,1.1,74,,55,105,160,Twitter    
2018-07-21 2:00,2,0,0,2,26.4,0.2,72,,29,66,95,www.bing.com
2018-07-21 3:00,2,0,1,2,26.1,0.1,74,,11,27,38,Twitter
2018-07-21 4:00,2,0,1,2,25.6,1.2,77,,5,10,15,Youtube
2018-07-21 5:00,2,0,1,2,25,0.3,78,,2,6,8,Youtube
2018-07-21 6:00,2,0,1,1,24.9,0,76,,1,4,5,facebook page
2018-07-21 7:00,2,0,1,1,25.3,0.4,71,,1,5,6,Youtube
2018-07-21 8:00,2,0,1,1,27.4,0.9,63,,2,20,22,Twitter
2018-07-21 9:00,2,0,1,2,29.6,0.9,57,,7,87,94,www.bing.com
2018-07-21 10:00,2,0,1,2,31.4,1.1,51,,21,241,262,direct
2018-07-21 11:00,2,0,1,2,32.9,2.1,45,,30,364,394,direct
2018-07-21 12:00,2,0,1,1,34.2,1.8,35,,30,150,180,facebook page
2018-07-21 13:00,2,0,1,1,35.2,1.8,34,,35,83,118,www.instagram.com
2018-07-21 14:00,2,0,1,2,36.3,1.3,34,,34,94,128,NA
2018-07-21 15:00,2,0,1,2,36.5,3,35,,37,125,162,Twitter
2018-07-21 16:00,2,0,1,2,36.8,2.8,30,,42,124,166,Youtube
2018-07-21 17:00,2,0,1,2,36.3,3.1,36,,27,108,135,Youtube
2018-07-21 18:00,2,0,1,1,35,2.9,42,,29,108,137,www.daum.com
2018-07-21 19:00,2,0,1,1,33.4,2.6,51,,32,158,190,Youtube
2018-07-21 20:00,2,0,1,1,31.5,1.8,53,,62,432,494,Youtube
2018-07-21 21:00,2,0,1,1,30.2,1.8,54,,59,410,469,direct
2018-07-21 22:00,2,0,1,1,29.4,1.4,55,,57,308,365,www.google.com
2018-07-21 23:00,2,0,1,1,28.8,1.6,56,,47,226,273,Twitter
2018-07-22 0:00,2,0,1,1,28.1,0.2,56,,29,129,158,Youtube
2018-07-22 1:00,2,0,1,1,27.3,0.8,60,,23,104,127,Youtube
2018-07-22 2:00,2,0,1,1,26.8,0.6,63,,15,60,75,www.instagram.com
2018-07-22 3:00,2,0,1,1,26.3,0.2,63,,8,21,29,www.bing.com
2018-07-22 4:00,2,0,1,1,25.9,0.3,71,,5,10,15,Youtube
2018-07-22 5:00,2,0,1,1,25.5,0.4,72,,2,5,7,NA
2018-07-22 6:00,2,0,1,1,25.3,0.6,73,,1,4,5,Youtube
2018-07-22 7:00,2,0,1,1,25.8,0.9,67,,1,5,6,direct
2018-07-22 8:00,2,0,1,1,27.9,0.6,60,,2,21,23,NAVER Blog
2018-07-22 9:00,2,0,1,1,30.5,0.9,54,,6,92,98,facebook page
2018-07-22 10:00,2,0,1,1,32.2,0.8,50,,20,287,307,Twitter
2018-07-22 11:00,2,0,1,1,33.8,1.9,45,,36,388,424,facebook page
2018-07-22 12:00,2,0,1,1,35.5,1.9,39,,32,167,199,www.bing.com
2018-07-22 13:00,2,0,1,1,36.7,1.8,33,,42,93,135,www.google.com
2018-07-22 14:00,2,0,1,1,37.4,2.3,34,,47,104,151,Youtube
2018-07-22 15:00,2,0,1,1,37.5,2,33,,47,140,187,Youtube
2018-07-22 16:00,2,0,1,1,37.8,2.5,31,,46,138,184,facebook page
2018-07-22 17:00,2,0,1,1,37.6,2.1,33,,47,114,161,NAVER Blog
2018-07-22 18:00,2,0,1,1,36.3,3,35,,49,115,164,direct
2018-07-22 19:00,2,0,1,1,34.5,2.8,47,,55,210,265,www.bing.com
2018-07-22 20:00,2,0,1,1,33.3,2.3,50,,69,476,545,www.bing.com
2018-07-22 21:00,2,0,1,1,32.3,1.7,50,,66,451,517,direct
2018-07-22 22:00,2,0,1,1,31.7,1.4,51,,55,303,358,Twitter    
2018-07-22 23:00,2,0,1,1,31.2,1.5,52,,47,244,291,NA
2018-07-23 0:00,2,0,1,1,30.6,2.3,50,,46,181,227,direct
2018-07-23 1:00,2,0,1,1,30,1.5,52,,33,132,165,www.daum.com
2018-07-23 2:00,2,0,1,1,29.7,1.4,53,,21,66,87,www.google.com
2018-07-23 3:00,2,0,1,2,29.6,2.1,50,,10,28,38,Twitter    
2018-07-23 4:00,2,0,1,1,29.3,0.9,51,,4,11,15,www.instagram.com
2018-07-23 5:00,2,0,1,1,29.3,1.6,55,,2,6,8,facebook page
2018-07-23 6:00,2,0,1,1,29.2,1.7,58,,1,4,5,www.daum.com
2018-07-23 7:00,2,0,1,1,29.3,0.8,58,,1,5,6,Twitter    
2018-07-23 8:00,2,0,1,1,30,0.9,56,,2,21,23,www.bing.com
2018-07-23 9:00,2,0,1,1,31,1.5,55,,8,86,94,direct
2018-07-23 10:00,2,0,1,1,31.8,1.5,51,,18,273,291,Twitter
2018-07-23 11:00,2,0,1,1,32.7,2.2,48,,33,406,439,Twitter
2018-07-23 12:00,2,0,1,1,34.1,2.3,47,,31,166,197,Youtube
2018-07-23 13:00,2,0,1,1,33.8,1.7,47,,36,89,125,direct
2018-07-23 14:00,2,0,1,1,34.3,2.2,45,,42,107,149,www.instagram.com
2018-07-23 15:00,2,0,1,1,35.4,2.2,46,,45,150,195,www.google.com
2018-07-23 16:00,2,0,1,1,34.8,2.2,47,,48,141,189,Youtube
2018-07-23 17:00,2,0,1,1,34.8,3,49,,45,116,161,direct
2018-07-23 18:00,2,0,1,1,33.9,3.2,53,,48,131,179,www.google.com
2018-07-23 19:00,2,0,1,1,32.6,3.2,58,,56,221,277,NA
2018-07-23 20:00,2,0,1,1,31.5,1.8,61,,72,485,557,direct
2018-07-23 21:00,2,0,1,1,30.8,1.8,60,,66,470,536,Youtube
2018-07-23 22:00,2,0,1,1,30.3,1.8,60,,62,310,372,direct
2018-07-23 23:00,2,0,1,1,30,1.6,58,,48,243,291,www.instagram.com
2018-07-24 0:00,2,0,1,1,29.6,1,61,,42,170,212,NAVER Blog
2018-07-24 1:00,2,0,1,1,29.1,1.2,64,,30,136,166,www.bing.com
2018-07-24 2:00,2,0,1,1,28.6,0.9,66,,16,77,93,Youtube
